Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,,,System.Text.Encoding.CodePages 8.0.0,,,,,"System.Text.Encoding.CodePages, 8.0.0  Recommendation:  Remove System.Text.Encoding.CodePages, and replace with new package System.Text.Encoding.CodePages 10.0.6"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,,,OpenTracing 0.12.1,,,,,"OpenTracing, 0.12.1  Recommendation:  Should be replaced. Remove OpenTracing, and replace with new package OpenTracing, 0.12.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Modes\PipInstallMode.cs,82,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""PYTHONEXECUTABLE"", null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\ProjectFiles\CodeLite\CodeLiteProject.cs,35,3,T:System.Uri,,,,,Uri diff = path1.MakeRelativeUri(path2);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\ProjectFiles\CodeLite\CodeLiteProject.cs,34,3,T:System.Uri,,,,,Uri path2 = new Uri(ToPath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\ProjectFiles\CodeLite\CodeLiteProject.cs,34,3,M:System.Uri.#ctor(System.String),,,,,Uri path2 = new Uri(ToPath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\ProjectFiles\CodeLite\CodeLiteProject.cs,33,3,T:System.Uri,,,,,Uri path1 = new Uri(BasePath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\ProjectFiles\CodeLite\CodeLiteProject.cs,33,3,M:System.Uri.#ctor(System.String),,,,,Uri path1 = new Uri(BasePath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\Windows\VCToolChain.cs,155,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""LIBPATH"", null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\Windows\VCToolChain.cs,152,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""_CL_"", null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\Windows\VCToolChain.cs,151,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""CL"", null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\Windows\VCToolChain.cs,148,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""INCLUDE"", null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\Windows\VCToolChain.cs,143,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""PGO_PATH_TRANSLATION"", String.Join(';', pgoPathTranslations.Order()));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\Linux\LinuxToolChain.cs,141,5,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""LC_ALL"", ""C"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\System\Telemetry.cs,389,4,T:System.Uri,,,,,"Uri baseAddress = new($""{apiServerET}{apiEndpointET}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\System\Telemetry.cs,389,4,M:System.Uri.#ctor(System.String),,,,,"Uri baseAddress = new($""{apiServerET}{apiEndpointET}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\System\Telemetry.cs,204,2,T:System.Uri,,,,,"public TelemetryEndpoint(HttpClient httpClient, Uri baseAddress, string appId, Lazy<TelemetryMetadata> metadata)  		{  			_httpClient = httpClient;  			_baseAddress = baseAddress;  			_appId = appId;  			_metadata = metadata;  			_service = new(_httpClient, _baseAddress);  		}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\System\Telemetry.cs,210,3,T:System.Uri,,,,,"_service = new(_httpClient, _baseAddress);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\System\Telemetry.cs,207,3,T:System.Uri,,,,,_baseAddress = baseAddress;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\System\Telemetry.cs,200,15,T:System.Uri,,,,,_baseAddress
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\System\Telemetry.cs,204,2,T:System.Uri,,,,,"public TelemetryEndpoint(HttpClient httpClient, Uri baseAddress, string appId, Lazy<TelemetryMetadata> metadata)  		{  			_httpClient = httpClient;  			_baseAddress = baseAddress;  			_appId = appId;  			_metadata = metadata;  			_service = new(_httpClient, _baseAddress);  		}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\System\Telemetry.cs,210,3,T:System.Uri,,,,,"_service = new(_httpClient, _baseAddress);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\System\Telemetry.cs,207,3,T:System.Uri,,,,,_baseAddress = baseAddress;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Executors\Experimental\FASTBuild.cs,1402,4,P:System.Diagnostics.ProcessStartInfo.EnvironmentVariables,,,,,"FBStartInfo.EnvironmentVariables.Add(""FASTBUILD_CACHE_PATH"", CachePath);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Executors\Experimental\FASTBuild.cs,1400,3,P:System.Diagnostics.ProcessStartInfo.EnvironmentVariables,,,,,"if (!String.IsNullOrEmpty(CachePath) && !FBStartInfo.EnvironmentVariables.ContainsKey(""FASTBUILD_CACHE_PATH""))  			{  				FBStartInfo.EnvironmentVariables.Add(""FASTBUILD_CACHE_PATH"", CachePath);  			}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Executors\Experimental\FASTBuild.cs,1397,4,P:System.Diagnostics.ProcessStartInfo.EnvironmentVariables,,,,,"FBStartInfo.EnvironmentVariables.Add(""FASTBUILD_BROKERAGE_PATH"", BrokeragePath);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Executors\Experimental\FASTBuild.cs,1395,3,P:System.Diagnostics.ProcessStartInfo.EnvironmentVariables,,,,,"if (!String.IsNullOrEmpty(BrokeragePath) && !FBStartInfo.EnvironmentVariables.ContainsKey(""FASTBUILD_BROKERAGE_PATH""))  			{  				FBStartInfo.EnvironmentVariables.Add(""FASTBUILD_BROKERAGE_PATH"", BrokeragePath);  			}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Executors\Experimental\FASTBuild.cs,1393,3,P:System.Diagnostics.ProcessStartInfo.EnvironmentVariables,,,,,"FBStartInfo.EnvironmentVariables.Remove(""FASTBUILD_BROKERAGE_PATH"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Executors\Experimental\FASTBuild.cs,1391,4,P:System.Diagnostics.ProcessStartInfo.EnvironmentVariables,,,,,"FBStartInfo.EnvironmentVariables.Add(""FASTBUILD_COORDINATOR"", Coordinator);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Executors\Experimental\FASTBuild.cs,1389,3,P:System.Diagnostics.ProcessStartInfo.EnvironmentVariables,,,,,"if (!String.IsNullOrEmpty(Coordinator) && !FBStartInfo.EnvironmentVariables.ContainsKey(""FASTBUILD_COORDINATOR""))  			{  				FBStartInfo.EnvironmentVariables.Add(""FASTBUILD_COORDINATOR"", Coordinator);  			}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,1381,4,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,builder.AddConsole();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,1381,4,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,builder.AddConsole();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,1292,4,"M:System.Security.Cryptography.X509Certificates.X509Certificate2.#ctor(System.Byte[],System.String)",,,,,"DeveloperCertificates.Add(new X509Certificate2(RawCert, CertificatePassword));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,783,4,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,builder.AddConsole();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,1292,4,"M:System.Security.Cryptography.X509Certificates.X509Certificate2.#ctor(System.Byte[],System.String)",,,,,"DeveloperCertificates.Add(new X509Certificate2(RawCert, CertificatePassword));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,783,4,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,builder.AddConsole();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,619,4,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,builder.AddConsole();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,619,4,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,builder.AddConsole();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,325,3,P:System.Environment.OSVersion,,,,,"if (Environment.OSVersion.Platform == PlatformID.Unix || Environment.OSVersion.Platform == PlatformID.MacOSX)  			{  				// run certtool y to get the currently installed certificates  				CertToolData = """";  				Process CertTool = new Process();  				CertTool.StartInfo.FileName = ""/usr/bin/security"";  				CertTool.StartInfo.UseShellExecute = false;  				CertTool.StartInfo.Arguments = ""find-identity -p codesigning -v"";  				CertTool.StartInfo.RedirectStandardOutput = true;  				CertTool.StartInfo.StandardOutputEncoding = Encoding.UTF8;  				CertTool.OutputDataReceived += new DataReceivedEventHandler(OutputReceivedCertToolProcessCall);  				CertTool.Start();  				CertTool.BeginOutputReadLine();  				CertTool.WaitForExit();    				_logger?.LogInformation(""  Running {0} {1}\n{2}"", CertTool.StartInfo.FileName, CertTool.StartInfo.Arguments, CertToolData);    				if (CertTool.ExitCode == 0)  				{  					_logger?.LogInformation(""  Provisioning profile contains the following certificate hashes:"");  					foreach (X509Certificate2 SourceCert in ProvisionToWorkFrom.DeveloperCertificates)  					{  						X509Certificate2? ValidInTimeCert = null;  						// see if certificate can be found by serial number  						string CertHash = SourceCert.GetCertHashString();    						_logger?.LogInformation(""    {0}"", CertHash);    						if (CertToolData.Contains(CertHash))  						{  							ValidInTimeCert = SourceCert;  						}    						if (ValidInTimeCert != null)  						{  							// Found a cert in the valid time range, quit now!  							Result = ValidInTimeCert;  							_logger?.LogInformation(""  Matches!"");  							break;  						}  					}  				}  			}  			else  			{  				// Open the personal certificate store on this machine  				X509Store Store = new X509Store();  				Store.Open(OpenFlags.ReadOnly);    				// Try finding a matching certificate from the serial number (the one in the mobileprovision is missing the public/private key pair)  				foreach (X509Certificate2 SourceCert in ProvisionToWorkFrom.DeveloperCertificates)  				{  					X509Certificate2Collection FoundCerts = Store.Certificates.Find(X509FindType.FindBySerialNumber, SourceCert.SerialNumber, false);    					_logger?.LogInformation(""  .. Provision entry SN '{0}' matched {1} installed certificate(s)"", SourceCert.SerialNumber, FoundCerts.Count);    					X509Certificate2? ValidInTimeCert = null;  					foreach (X509Certificate2 TestCert in FoundCerts)  					{  						DateTime EffectiveDate = TestCert.NotBefore.ToUniversalTime();  						DateTime ExpirationDate = TestCert.NotAfter.ToUniversalTime();  						DateTime Now = DateTime.UtcNow;    						bool bCertTimeIsValid = (EffectiveDate < Now) && (ExpirationDate > Now);    						_logger?.LogInformation(""  .. .. Installed certificate '{0}' is {1} (range '{2}' to '{3}')"", GetFriendlyNameFromCert(TestCert), bCertTimeIsValid ? ""valid (choosing it)"" : ""EXPIRED"", TestCert.GetEffectiveDateString(), TestCert.GetExpirationDateString());  						if (bCertTimeIsValid)  						{  							ValidInTimeCert = TestCert;  							break;  						}  					}    					if (ValidInTimeCert != null)  					{  						// Found a cert in the valid time range, quit now!  						Result = ValidInTimeCert;  						break;  					}  				}    				Store.Close();  			}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,325,3,P:System.Environment.OSVersion,,,,,"if (Environment.OSVersion.Platform == PlatformID.Unix || Environment.OSVersion.Platform == PlatformID.MacOSX)  			{  				// run certtool y to get the currently installed certificates  				CertToolData = """";  				Process CertTool = new Process();  				CertTool.StartInfo.FileName = ""/usr/bin/security"";  				CertTool.StartInfo.UseShellExecute = false;  				CertTool.StartInfo.Arguments = ""find-identity -p codesigning -v"";  				CertTool.StartInfo.RedirectStandardOutput = true;  				CertTool.StartInfo.StandardOutputEncoding = Encoding.UTF8;  				CertTool.OutputDataReceived += new DataReceivedEventHandler(OutputReceivedCertToolProcessCall);  				CertTool.Start();  				CertTool.BeginOutputReadLine();  				CertTool.WaitForExit();    				_logger?.LogInformation(""  Running {0} {1}\n{2}"", CertTool.StartInfo.FileName, CertTool.StartInfo.Arguments, CertToolData);    				if (CertTool.ExitCode == 0)  				{  					_logger?.LogInformation(""  Provisioning profile contains the following certificate hashes:"");  					foreach (X509Certificate2 SourceCert in ProvisionToWorkFrom.DeveloperCertificates)  					{  						X509Certificate2? ValidInTimeCert = null;  						// see if certificate can be found by serial number  						string CertHash = SourceCert.GetCertHashString();    						_logger?.LogInformation(""    {0}"", CertHash);    						if (CertToolData.Contains(CertHash))  						{  							ValidInTimeCert = SourceCert;  						}    						if (ValidInTimeCert != null)  						{  							// Found a cert in the valid time range, quit now!  							Result = ValidInTimeCert;  							_logger?.LogInformation(""  Matches!"");  							break;  						}  					}  				}  			}  			else  			{  				// Open the personal certificate store on this machine  				X509Store Store = new X509Store();  				Store.Open(OpenFlags.ReadOnly);    				// Try finding a matching certificate from the serial number (the one in the mobileprovision is missing the public/private key pair)  				foreach (X509Certificate2 SourceCert in ProvisionToWorkFrom.DeveloperCertificates)  				{  					X509Certificate2Collection FoundCerts = Store.Certificates.Find(X509FindType.FindBySerialNumber, SourceCert.SerialNumber, false);    					_logger?.LogInformation(""  .. Provision entry SN '{0}' matched {1} installed certificate(s)"", SourceCert.SerialNumber, FoundCerts.Count);    					X509Certificate2? ValidInTimeCert = null;  					foreach (X509Certificate2 TestCert in FoundCerts)  					{  						DateTime EffectiveDate = TestCert.NotBefore.ToUniversalTime();  						DateTime ExpirationDate = TestCert.NotAfter.ToUniversalTime();  						DateTime Now = DateTime.UtcNow;    						bool bCertTimeIsValid = (EffectiveDate < Now) && (ExpirationDate > Now);    						_logger?.LogInformation(""  .. .. Installed certificate '{0}' is {1} (range '{2}' to '{3}')"", GetFriendlyNameFromCert(TestCert), bCertTimeIsValid ? ""valid (choosing it)"" : ""EXPIRED"", TestCert.GetEffectiveDateString(), TestCert.GetExpirationDateString());  						if (bCertTimeIsValid)  						{  							ValidInTimeCert = TestCert;  							break;  						}  					}    					if (ValidInTimeCert != null)  					{  						// Found a cert in the valid time range, quit now!  						Result = ValidInTimeCert;  						break;  					}  				}    				Store.Close();  			}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,141,7,M:System.Security.Cryptography.X509Certificates.X509Certificate2.#ctor(System.Byte[]),,,,,X509Certificate2 cert = new X509Certificate2(certData);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,36,4,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,builder.AddConsole();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Platform\IOS\IOSCodeSigning.cs,36,4,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,builder.AddConsole();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Executors\XGE.cs,326,5,T:System.ServiceProcess.ServiceControllerStatus,,,,,if (SC.Status != System.ServiceProcess.ServiceControllerStatus.Running)  					{  						return false;  					}
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Executors\XGE.cs,326,5,T:System.ServiceProcess.ServiceControllerStatus,,,,,if (SC.Status != System.ServiceProcess.ServiceControllerStatus.Running)  					{  						return false;  					}
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Executors\XGE.cs,326,5,F:System.ServiceProcess.ServiceControllerStatus.Running,,,,,if (SC.Status != System.ServiceProcess.ServiceControllerStatus.Running)  					{  						return false;  					}
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\UnrealBuildTool.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\UnrealBuildTool\Executors\XGE.cs,326,5,T:System.ServiceProcess.ServiceControllerStatus,,,,,if (SC.Status != System.ServiceProcess.ServiceControllerStatus.Running)  					{  						return false;  					}
